 1957   7.27085       11.2983       13.1269       14.1147       17.8683       23.5882       26.7849       27.4639       23.6520       17.7563       12.2237       8.03091    
 1958   7.86358       10.8729       12.5046       13.8925       20.7636       24.9336       27.0924       28.1119       24.5622       18.4698       12.3813       10.8513    
 1959   8.77687       9.23762       13.4124       15.0971       19.0622       24.2070       27.1316       27.5281       24.9711       17.7369       12.4943       9.41641    
 1960   8.13548       12.0462       13.1777       14.0688       20.0440       24.4941       27.2649       28.5454       22.9980       19.1332       14.6026       8.31708    
 1961   7.74073       10.7158       11.8717       17.5382       21.6447       24.4910       27.7474       26.4668       24.7379       18.2216       14.4184       10.4815    
 1962   9.68254       8.28934       12.4132       15.6570       20.1389       23.3418       28.2215       27.6163       24.4436       18.8712       11.1947       8.20638    
 1963   8.86903       8.90341       11.5239       15.2837       17.4610       23.4518       27.9008       27.8268       23.1324       16.7298       14.9424       11.4135    
 1964   7.82788       10.5453       13.4663       14.7647       20.8087       24.6427       27.3891       26.8206       24.2436       17.6667       12.8479       8.50166    
 1965   8.11110       7.64800       12.2745       13.7208       19.6605       24.5518       29.1703       26.7521       22.3661       19.8701       14.0662       10.3131    
 1966   10.3698       12.7238       10.5391       15.3846       18.9154       24.8561       27.0962       27.5686       23.3235       18.4860       11.1226       8.49382    
 1967   7.60712       10.1518       12.5177       14.7170       20.1871       22.6150       27.6118       28.5006       23.4337       19.7923       14.5631       7.46729    
 1968   7.96734       10.4719       11.9111       16.2423       19.5706       23.4436       28.2433       27.0649       23.2221       18.3864       13.6514       9.62341    
 1969   9.12135       9.66600       12.8165       14.5876       20.5890       22.8250       25.7131       26.3736       22.2624       17.1131       13.5766       7.56795    
 1970   9.81691       9.73753       11.3648       14.3640       18.2787       24.4531       26.8122       28.1979       24.3740       17.3479       13.0907       9.26878    
 1971   8.30258       8.89163       9.66718       15.9748       18.9419       23.9451       27.0586       29.2245       23.0331       17.3450       10.9719       8.62020    
 1972   8.04079       10.4543       12.4710       13.6433       17.2902       23.7312       26.6071       25.9071       22.2903       16.9572       13.7537       8.54341    
 1973   8.14795       7.97573       9.85217       13.7577       21.0578       25.1124       28.6839       27.2389       24.3519       18.6252       12.5459       8.73793    
 1974   9.27547       9.21968       12.1585       13.6556       20.7815       24.7561       26.5594       26.7715       23.6995       15.7389       11.7598       8.87205    
 1975   8.71479       9.10169       11.0983       14.2804       18.4362       23.2224       27.7197       26.9522       24.5229       17.2665       11.9119       9.53030    
 1976   7.83848       9.06366       10.4748       14.2044       18.5797       23.2524       26.7314       26.7815       22.7268       17.3004       10.8120       10.2948    
 1977   9.74276       11.6634       13.8883       15.5462       19.0754       23.3664       27.7771       26.1705       22.3454       19.0919       13.7618       10.6794    
 1978   7.88425       11.9090       12.3544       14.7059       18.7275       23.9218       26.8877       26.8591       23.0523       16.0436       11.3556       11.5568    
 1979   11.2668       10.8781       12.5245       13.5521       19.0198       24.9251       27.7024       27.7165       22.1652       19.1088       11.3556       10.0419    
 1980   8.60461       10.6766       12.0648       13.5502       17.5211       24.1863       26.3532       27.9025       24.2717       17.4821       13.4596       7.41822    
 1981   6.91192       8.99153       14.6799       16.3112       20.1253       24.9287       26.4210       26.3065       24.0604       20.0865       12.9304       11.5297    
 1982   10.1553       10.1032       11.9806       14.5382       19.1598       26.5619       29.9451       28.1935       24.2923       18.4581       12.9273       8.27509    
 1983   8.12993       9.00882       12.3138       16.5027       20.1573       24.8303       29.0290       27.9419       24.3883       18.9518       15.0330       9.69129    
 1984   8.95393       8.72300       10.9724       15.7949       18.3528       24.1842       28.2048       26.9517       23.4301       17.0448       13.9219       9.29626    
 1985   7.39286       12.4466       10.9564       16.3296       18.9455       26.0652       28.9743       27.7326       23.8156       18.6469       14.7019       10.2103    
 1986   8.63803       9.97917       11.8652       14.9576       21.6439       24.2747       27.2443       29.0010       24.1986       19.3621       12.8296       8.90839    
 1987   8.09392       10.1584       11.8284       16.6564       18.8697       25.4312       28.5161       29.3985       26.2077       21.2437       13.5396       11.6891    
 1988   10.4623       10.0702       12.6590       16.4561       21.4286       24.3547       29.2786       28.8569       23.0998       20.5685       14.0882       8.57099    
 1989   7.91334       10.1099       13.8477       15.5288       19.8633       23.7562       28.2363       29.0383       24.6371       18.8717       15.0517       12.6805    
 1990   9.21431       12.4730       13.5253       15.0811       19.8877       26.2790       27.5921       26.9133       26.7564       20.9509       13.7664       8.18288    
 1991   8.05574       8.92729       13.4514       13.7172       16.9579       24.3848       28.2523       28.3141       25.1550       18.6435       12.7901       8.69833    
 1992   7.39628       9.24656       11.8098       14.7641       19.3351       22.8474       26.2771       28.3882       24.9263       19.0433       14.1172       9.80779    
 1993   8.06511       8.75433       11.5317       15.4541       20.6587       25.9813       28.2874       28.8788       24.1668       20.0763       13.7756       9.99232    
 1994   9.64196       10.7592       13.9841       14.4240       22.8212       25.5243       29.4352       30.6169       24.8759       19.2646       14.9183       10.2015    
 1995   8.47737       12.2031       12.1142       14.8490       21.3528       25.0085       28.6025       28.3687       23.3603       19.0627       14.0310       11.7339    
 1996   10.8747       8.89978       12.5856       15.5652       19.7212       23.4576       27.6245       28.6974       22.6607       17.3796       14.0844       11.2514    
 1997   10.6128       11.6000       12.5031       15.2289       21.4460       27.1700       28.6508       28.1985       24.2125       19.7289       13.8882       10.5732    
 1998   9.39205       10.6171       12.4267       16.7153       19.8977       26.3327       29.2218       28.6067       25.5801       17.7240       12.9998       8.60778    
 1999   9.77254       8.43047       12.7511       17.0087       23.2276       27.2588       28.7776       30.7206       26.1213       21.7865       13.0863       9.45766    
 2000   6.70932       10.6081       13.8729       17.4937       22.1936       25.3530       29.0940       29.2005       24.8057       18.4682       14.3752       11.1611    
 2001   10.0539       10.0201       15.9217       16.0851       20.7244       26.7711       29.5206       29.3746       24.9136       22.7511       13.8087       8.88676    
 2002   8.35983       10.8009       14.2453       16.7095       20.1996       26.7335       28.6459       28.1547       24.2183       19.8109       14.3993       11.0513    
