 1970  0.958747      0.556441       1.12789       1.58133      0.983634      0.161140      0.184025      0.482891E-01  0.326195       1.10022      0.327862       1.68195    
 1971   1.83403       1.58543       1.41460      0.842838      0.814695      0.812409E-01  0.251735      0.377514E-01   1.51715       1.37913       1.89484      0.848933    
 1972   2.28048       1.29073       1.65109       1.76445       1.25090      0.623498      0.549835E-01  0.192261       1.47901       1.83110      0.754291       2.33971    
 1973   1.96707       2.18712       2.18730      0.870977      0.501296E-01  0.792952      0.735422E-01  0.305740      0.913182      0.799214      0.510914       2.70252    
 1974  0.268805       2.19681       1.97416       1.39777      0.238199      0.446833      0.186676      0.968691E-01  0.808952       1.73721       1.11711      0.385521    
 1975  0.578469       2.17555       1.75999      0.862805       1.62748      0.232445      0.568788E-02  0.611605      0.767861      0.512447       2.52875      0.948037    
 1976   1.61603       2.54980       1.83866      0.977782       1.79894      0.986474      0.711911      0.596473       1.14387       2.01461       2.44241      0.908593    
 1977   1.46195      0.551292      0.507681       1.44536       1.37664      0.290320      0.869618E-01  0.421462      0.595816      0.349982       1.87196      0.311978    
 1978   1.11897       1.69122      0.990148       1.46629       1.10584      0.187694      0.806865E-02  0.297778      0.129074       1.92527       1.13260      0.470319    
 1979   1.34201       2.56092       1.63128       1.59688      0.318552      0.395521      0.211637      0.342941       1.93446       1.17099       1.35411      0.634849    
 1980   1.00787       1.17853       1.78782       1.56089      0.995862      0.840841E-01  0.166867E-01  0.155554      0.457340      0.591990       1.59115       2.76672    
 1981  0.756263       1.50901      0.814065       1.13279      0.457645      0.491726      0.620686E-01  0.647574      0.530017      0.685058      0.336074       1.25459    
 1982   1.87214       1.72289       1.23704       1.85725      0.995280      0.261447      0.287299E-01  0.392697      0.602793       2.50219       3.08714       1.67446    
 1983  0.337735      0.847844      0.911090      0.203974      0.543407      0.447829      0.185072      0.497178      0.526740      0.941820       1.01222       1.10003    
 1984   1.31810       1.89498       1.33560      0.774611      0.838067      0.280383      0.193620E-01  0.156559      0.667371       2.88731      0.904701       2.14729    
 1985   2.01648      0.912238       2.47165      0.522334       1.48762      0.742611E-01  0.406103E-01  0.316121E-01  0.938600      0.905437       1.01768      0.951398    
 1986   1.18201       1.48334       2.26911      0.801110      0.630847      0.357834      0.296755      0.292790       1.17826       1.48894       2.16166       1.93926    
 1987   1.49830       2.29219       1.22092      0.623413      0.746795      0.181161      0.364326      0.616242E-01  0.298548      0.725925       1.61834      0.837174    
 1988  0.935030      0.799223      0.915649      0.978881      0.782201       1.01025      0.789736E-01  0.112245      0.794779      0.369499       1.39432       1.78036    
 1989  0.681027      0.741067      0.700476       1.50922      0.479345      0.709969      0.265601      0.815191      0.656472      0.729860      0.946657       1.22321    
 1990   1.93521      0.121440      0.855213       1.55747       1.54005      0.512093      0.323681      0.470332      0.838468      0.701969       2.05557       2.68679    
 1991   1.49631       1.91716       2.38321      0.870939      0.908012      0.198151      0.417776E-01  0.168078      0.902255       1.68369       1.06864      0.751182    
 1992   2.18133       1.03773       1.55912       1.62797       1.65374      0.433778      0.406783      0.490335E-01  0.554975      0.780002       1.76335       2.09015    
 1993  0.553010       1.56851       1.13983      0.634871       1.24636      0.787864E-01  0.529165E-01  0.144640      0.851314      0.601924       1.07054       1.11522    
 1994   1.21947       1.81122      0.484136      0.977948      0.322827      0.142078      0.142801      0.111987       1.73123       2.35167      0.473656      0.618738    
 1995   1.76288      0.435779       1.40098      0.626075      0.975254E-01  0.673621      0.164702E-01  0.356117       1.41881      0.737917       1.24897       1.35214    
 1996   1.92720       3.62082       1.87358       1.93046       1.18899      0.814902      0.296411      0.467629      0.839463      0.603940      0.616372      0.869801    
 1997   1.26490      0.531246      0.376940       1.77890      0.392008      0.442796      0.536381E-01  0.766162       1.84817       1.54865       2.39974       1.57266    
 1998  0.699163       1.15191      0.389199       1.55226       1.40641      0.233473      0.195202E-02  0.514775      0.965527       1.11619       1.34705      0.770460    
 1999   2.24979       1.30641      0.920618      0.427270      0.333416      0.193450      0.260247      0.258805      0.741586      0.694100       2.23141       2.28733    
 2000  0.499819      0.366000      0.279409      0.699810       1.47619      0.308141      0.151237E-01  0.131809      0.740237       1.37045      0.832549       1.10875    
 2001   2.47370       1.18893      0.347983      0.701580      0.952397      0.106948      0.150075E-01  0.220553       1.25330      0.386367       1.05349       1.11159    
 2002  0.546522      0.576325      0.750863      0.884391       1.06218      0.518136      0.372725      0.877913      0.499216      0.841670       2.40741       1.59261    
